xactid;op
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;13
0000175D000B;4
0000175D000B;7
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;13
0000175D000B;4
0000175D000B;7
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;13
0000175D000B;4
0000175D000B;7
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;13
0000175D000B;4
0000175D000B;7
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;13
0000175D000B;4
0000175D000B;7
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;13
0000175D000B;4
0000175D000B;7
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;13
0000175D000B;4
0000175D000B;7
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;13
0000175D000B;4
0000175D000B;7
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;13
0000175D000B;4
0000175D000B;7
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;13
0000175D000B;4
0000175D000B;7
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;13
0000175D000B;4
0000175D000B;7
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;13
0000175D000B;4
0000175D000B;7
0000175D000B;4
0000175D000B;4
0000175D000B;4
0000175D000B;7
0000175D000B;30
000017740002;0
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;8
000017740002;21
000017740002;12
000017740002;12
000017740002;12
000017740002;5
000017740002;5
000017740002;5
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;12
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;8
000017740002;21
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;8
000017740002;21
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;8
000017740002;21
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;8
000017740002;21
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;8
000017740002;21
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;8
000017740002;21
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;8
000017740002;21
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;8
000017740002;21
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;8
000017740002;21
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;8
000017740002;21
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;8
000017740002;21
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;8
000017740002;21
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;8
000017740002;21
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;8
000017740002;21
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;5
000017740002;8
000017740002;21
000017740002;5
000017740002;5
000017740002;5
000017740002;8
000017740002;21
000017740002;8
000017740002;5
000017740002;30
0000178C000A;0
0000178C000A;65
0000178C000A;65
0000178C000A;30
0000178D0002;0
0000178D0002;65
0000178D0002;65
0000178D0002;65
0000178D0002;30
0000178D0007;0
0000178D0007;65
0000178D0007;30
0000178D000A;0
0000178D000A;14
0000178D000A;13
0000178D000A;4
0000178D000A;7
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;13
0000178D000A;4
0000178D000A;7
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;13
0000178D000A;4
0000178D000A;7
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;13
0000178D000A;4
0000178D000A;7
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;13
0000178D000A;4
0000178D000A;7
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;13
0000178D000A;4
0000178D000A;7
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;13
0000178D000A;4
0000178D000A;7
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;13
0000178D000A;4
0000178D000A;7
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;13
0000178D000A;4
0000178D000A;7
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;13
0000178D000A;4
0000178D000A;7
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;13
0000178D000A;4
0000178D000A;7
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;13
0000178D000A;4
0000178D000A;7
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;13
0000178D000A;4
0000178D000A;7
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;13
0000178D000A;4
0000178D000A;7
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;13
0000178D000A;4
0000178D000A;7
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;13
0000178D000A;4
0000178D000A;7
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;13
0000178D000A;4
0000178D000A;7
0000178D000A;4
0000178D000A;4
0000178D000A;4
0000178D000A;7
0000178D000A;30
000017A40002;0
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;8
000017A40002;21
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;12
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;8
000017A40002;21
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;8
000017A40002;21
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;8
000017A40002;21
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;8
000017A40002;21
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;8
000017A40002;21
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;8
000017A40002;21
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;8
000017A40002;21
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;8
000017A40002;21
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;8
000017A40002;21
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;8
000017A40002;21
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;8
000017A40002;21
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;8
000017A40002;21
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;8
000017A40002;21
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;8
000017A40002;21
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;8
000017A40002;21
000017A40002;5
000017A40002;5
000017A40002;5
000017A40002;8
000017A40002;21
000017A40002;8
000017A40002;5
000017A40002;30
000017BC000A;0
000017BC000A;65
000017BC000A;65
000017BC000A;30
000017BD0002;0
000017BD0002;65
000017BD0002;65
000017BD0002;65
000017BD0002;30
000017BD0007;0
000017BD0007;65
000017BD0007;30
